route_id,recorded_at,distance
224883,2021-05-21 06:26:21+00,2190142.2326
224883,2021-05-21 06:26:00+00,2190142.2326
224883,2021-05-21 06:25:39+00,2190142.2326
224883,2021-05-21 06:25:19+00,2190142.2326
224883,2021-05-21 06:24:58+00,2190142.2326
224883,2021-05-21 06:24:37+00,2190142.2326
224883,2021-05-21 06:24:17+00,2190142.2326
224883,2021-05-21 06:23:56+00,2190142.2326
224883,2021-05-21 06:23:36+00,2190142.2326
224883,2021-05-21 06:23:16+00,2190142.2326
224883,2021-05-21 06:22:55+00,2190142.2326
224883,2021-05-21 06:22:34+00,2190142.2326
224883,2021-05-21 06:22:13+00,2190142.2326
224883,2021-05-21 06:21:52+00,2190142.2326
224883,2021-05-21 06:21:31+00,2190142.2326
224883,2021-05-21 06:21:10+00,2190142.2326
224883,2021-05-21 06:20:50+00,2190142.2326
224883,2021-05-21 06:20:29+00,2190142.2326
224883,2021-05-21 06:20:08+00,2190142.2326
224883,2021-05-21 06:19:47+00,2190142.2326
224883,2021-05-21 06:19:26+00,2190142.2326
224883,2021-05-21 06:19:05+00,2190142.2326
224883,2021-05-21 06:18:44+00,2190142.2326
224883,2021-05-21 06:18:24+00,2190142.2326
224883,2021-05-21 06:18:02+00,2190142.2326
224883,2021-05-21 06:17:41+00,2190142.2326
224883,2021-05-21 06:17:20+00,2190142.2326
224883,2021-05-21 06:17:00+00,2190142.2326
224883,2021-05-21 06:16:39+00,2190142.2326
224883,2021-05-21 06:16:18+00,2190142.2326
224883,2021-05-21 06:15:16+00,2190142.2326
224883,2021-05-21 06:14:13+00,2190142.2326
224883,2021-05-21 06:13:11+00,2190142.2326
224883,2021-05-21 06:12:09+00,2190142.2326
224883,2021-05-21 10:36:43+00,2190142.2326
224883,2021-05-21 10:36:23+00,2190142.2326
224883,2021-05-21 10:36:02+00,2190142.2326
224883,2021-05-21 10:35:41+00,2190142.2326
224883,2021-05-21 10:35:20+00,2190142.2326
224883,2021-05-21 10:34:59+00,2190142.2326
224883,2021-05-21 10:34:39+00,2190142.2326
224883,2021-05-21 10:34:18+00,2190142.2326
224883,2021-05-21 10:33:57+00,2190142.2326
224883,2021-05-21 10:33:37+00,2190142.2326
224883,2021-05-21 10:33:16+00,2190142.2326
224883,2021-05-21 10:32:55+00,2190142.2326
224883,2021-05-21 10:32:35+00,2190142.2326
224883,2021-05-21 10:19:51+00,2190142.2326
224883,2021-05-21 10:19:30+00,2190142.2326
224883,2021-05-21 10:19:10+00,2190142.2326
224883,2021-05-21 10:18:49+00,2190142.2326
224883,2021-05-21 10:18:29+00,2190142.2326
224883,2021-05-21 10:18:08+00,2190142.2326
224883,2021-05-21 10:17:47+00,2190142.2326
224883,2021-05-21 10:17:27+00,2190142.2326
224883,2021-05-21 10:17:06+00,2190142.2326
224883,2021-05-21 10:16:46+00,2190142.2326
224883,2021-05-21 10:16:25+00,2190142.2326
224883,2021-05-21 10:16:05+00,2190142.2326
224883,2021-05-21 10:15:44+00,2190142.2326
224883,2021-05-21 10:15:24+00,2190142.2326
224883,2021-05-21 10:15:03+00,2190142.2326
224883,2021-05-21 10:14:43+00,2190142.2326
224883,2021-05-21 10:14:22+00,2190142.2326
224883,2021-05-21 10:14:02+00,2190142.2326
224883,2021-05-21 10:13:41+00,2190142.2326
224883,2021-05-21 10:13:21+00,2190142.2326
224883,2021-05-21 10:13:01+00,2190142.2326
224883,2021-05-21 10:12:40+00,2190142.2326
224883,2021-05-21 10:12:19+00,2190142.2326
224883,2021-05-21 10:11:58+00,2190142.2326
224883,2021-05-21 10:11:37+00,2190142.2326
224883,2021-05-21 10:11:16+00,2190142.2326
224883,2021-05-21 10:10:56+00,2190142.2326
224883,2021-05-21 10:10:35+00,2190142.2326
224883,2021-05-21 10:10:14+00,2190142.2326
224883,2021-05-21 10:09:53+00,2190142.2326
224883,2021-05-21 10:09:33+00,2190142.2326
224883,2021-05-21 10:09:12+00,2190142.2326
224883,2021-05-21 10:08:51+00,2190142.2326
224883,2021-05-21 10:08:30+00,2190142.2326
224883,2021-05-21 10:08:10+00,2190142.2326
224883,2021-05-21 10:07:49+00,2190142.2326
224883,2021-05-21 10:07:28+00,2190142.2326
224883,2021-05-21 10:07:07+00,2190142.2326
224883,2021-05-21 10:06:46+00,2190142.2326
224883,2021-05-21 10:06:26+00,2190142.2326
224883,2021-05-21 10:06:05+00,2190142.2326
224883,2021-05-21 10:05:44+00,2190142.2326
224883,2021-05-21 10:05:22+00,2190142.2326
224883,2021-05-21 10:05:02+00,2190142.2326
224883,2021-05-21 10:04:41+00,2190142.2326
224883,2021-05-21 10:04:20+00,2190142.2326
224883,2021-05-21 10:03:59+00,2190142.2326
224883,2021-05-21 10:03:38+00,2190142.2326
224883,2021-05-21 10:03:18+00,2190142.2326
224883,2021-05-21 10:02:57+00,2190142.2326
224883,2021-05-21 10:02:36+00,2190142.2326
224883,2021-05-21 10:02:15+00,2190142.2326
224883,2021-05-21 10:01:55+00,2190142.2326
224883,2021-05-21 10:01:34+00,2190142.2326
224883,2021-05-21 10:01:13+00,2190142.2326
224883,2021-05-21 10:00:52+00,2190142.2326
224883,2021-05-21 10:00:32+00,2190142.2326
224883,2021-05-21 10:00:11+00,2190142.2326
224883,2021-05-21 09:59:50+00,2190142.2326
224883,2021-05-21 09:59:30+00,2190142.2326
224883,2021-05-21 09:59:08+00,2190142.2326
224883,2021-05-21 09:58:48+00,2190142.2326
224883,2021-05-21 09:58:27+00,2190142.2326
224883,2021-05-21 09:58:06+00,2190142.2326
224883,2021-05-21 09:57:45+00,2190142.2326
224883,2021-05-21 09:57:25+00,2190142.2326
224883,2021-05-21 09:57:04+00,2190142.2326
224883,2021-05-21 09:56:43+00,2190142.2326
224883,2021-05-21 09:56:23+00,2190142.2326
224883,2021-05-21 09:56:02+00,2190142.2326
224883,2021-05-21 09:55:41+00,2190142.2326
224883,2021-05-21 09:55:20+00,2190142.2326
224883,2021-05-21 09:55:00+00,2190142.2326
224883,2021-05-21 09:54:39+00,2190142.2326
224883,2021-05-21 09:54:18+00,2190142.2326
224883,2021-05-21 09:53:57+00,2190142.2326
224883,2021-05-21 09:53:37+00,2190142.2326
224883,2021-05-21 09:53:16+00,2190142.2326
224883,2021-05-21 09:52:55+00,2190142.2326
224883,2021-05-21 09:52:35+00,2190142.2326
224883,2021-05-21 09:52:14+00,2190142.2326
224883,2021-05-21 09:51:53+00,2190142.2326
224883,2021-05-21 09:51:33+00,2190142.2326
224883,2021-05-21 09:51:12+00,2190142.2326
224883,2021-05-21 09:50:51+00,2190142.2326
224883,2021-05-21 09:50:31+00,2190142.2326
224883,2021-05-21 09:50:10+00,2190142.2326
224883,2021-05-21 09:49:49+00,2190142.2326
224883,2021-05-21 09:49:28+00,2190142.2326
224883,2021-05-21 09:49:08+00,2190142.2326
224883,2021-05-21 09:48:47+00,2190142.2326
224883,2021-05-21 09:48:26+00,2190142.2326
224883,2021-05-21 09:48:05+00,2190142.2326
224883,2021-05-21 09:47:44+00,2190142.2326
224883,2021-05-21 09:47:24+00,2190142.2326
224883,2021-05-21 09:47:03+00,2190142.2326
224883,2021-05-21 09:46:42+00,2190142.2326
224883,2021-05-21 09:46:21+00,2190142.2326
224883,2021-05-21 09:46:01+00,2190142.2326
224883,2021-05-21 09:45:40+00,2190142.2326
224883,2021-05-21 09:45:19+00,2190142.2326
224883,2021-05-21 09:44:58+00,2190142.2326
224883,2021-05-21 09:44:38+00,2190142.2326
224883,2021-05-21 09:44:17+00,2190142.2326
224883,2021-05-21 09:43:56+00,2190142.2326
224883,2021-05-21 09:43:36+00,2190142.2326
224883,2021-05-21 09:43:15+00,2190142.2326
224883,2021-05-21 09:42:54+00,2190142.2326
224883,2021-05-21 09:42:34+00,2190142.2326
224883,2021-05-21 09:42:13+00,2190142.2326
224883,2021-05-21 09:41:52+00,2190142.2326
224883,2021-05-21 09:41:32+00,2190142.2326
224883,2021-05-21 09:41:11+00,2190142.2326
224883,2021-05-21 09:40:51+00,2190142.2326
224883,2021-05-21 09:40:30+00,2190142.2326
224883,2021-05-21 09:40:09+00,2190142.2326
224883,2021-05-21 09:39:48+00,2190142.2326
224883,2021-05-21 09:39:28+00,2190142.2326
224883,2021-05-21 09:39:07+00,2190142.2326
224883,2021-05-21 09:38:47+00,2190142.2326
224883,2021-05-21 09:38:26+00,2190142.2326
224883,2021-05-21 09:38:05+00,2190142.2326
224883,2021-05-21 09:37:44+00,2190142.2326
224883,2021-05-21 09:37:23+00,2190142.2326
224883,2021-05-21 09:37:03+00,2190142.2326
224883,2021-05-21 09:36:42+00,2190142.2326
224883,2021-05-21 09:36:21+00,2190142.2326
224883,2021-05-21 09:36:00+00,2190142.2326
224883,2021-05-21 09:35:40+00,2190142.2326
224883,2021-05-21 09:35:19+00,2190142.2326
224883,2021-05-21 09:34:58+00,2190142.2326
224883,2021-05-21 09:34:37+00,2190142.2326
224883,2021-05-21 09:34:17+00,2190142.2326
224883,2021-05-21 09:33:56+00,2190142.2326
224883,2021-05-21 09:33:35+00,2190142.2326
224883,2021-05-21 09:33:15+00,2190142.2326
224883,2021-05-21 09:32:54+00,2190142.2326
224883,2021-05-21 09:32:33+00,2190142.2326
224883,2021-05-21 09:32:13+00,2190142.2326
224883,2021-05-21 09:31:52+00,2190142.2326
224883,2021-05-21 09:31:31+00,2190142.2326
224883,2021-05-21 09:31:10+00,2190142.2326
224883,2021-05-21 09:30:50+00,2190142.2326
224883,2021-05-21 09:30:29+00,2190142.2326
224883,2021-05-21 09:30:09+00,2190142.2326
224883,2021-05-21 09:29:48+00,2190142.2326
224883,2021-05-21 09:29:27+00,2190142.2326
224883,2021-05-21 09:29:06+00,2190142.2326
224883,2021-05-21 09:28:46+00,2190142.2326
224883,2021-05-21 09:28:25+00,2190142.2326
224883,2021-05-21 09:28:05+00,2190142.2326
224883,2021-05-21 09:27:44+00,2190142.2326
224883,2021-05-21 09:27:24+00,2190142.2326
224883,2021-05-21 09:27:03+00,2190142.2326
224883,2021-05-21 09:26:43+00,2190142.2326
224883,2021-05-21 09:26:22+00,2190142.2326
224883,2021-05-21 09:26:01+00,2190142.2326
224883,2021-05-21 09:25:41+00,2190142.2326
224883,2021-05-21 09:25:20+00,2190142.2326
224883,2021-05-21 09:24:59+00,2190142.2326
224883,2021-05-21 09:24:39+00,2190142.2326
224883,2021-05-21 09:24:18+00,2190142.2326
224883,2021-05-21 09:23:58+00,2190142.2326
224883,2021-05-21 09:23:37+00,2190142.2326
224883,2021-05-21 09:23:17+00,2190142.2326
224883,2021-05-21 09:22:56+00,2190142.2326
224883,2021-05-21 09:22:36+00,2190142.2326
224883,2021-05-21 09:22:15+00,2190142.2326
224883,2021-05-21 09:21:55+00,2190142.2326
224883,2021-05-21 09:21:34+00,2190142.2326
224883,2021-05-21 09:21:14+00,2190142.2326
224883,2021-05-21 09:20:53+00,2190142.2326
224883,2021-05-21 09:20:33+00,2190142.2326
224883,2021-05-21 09:20:12+00,2190142.2326
224883,2021-05-21 09:19:52+00,2190142.2326
224883,2021-05-21 09:19:32+00,2190142.2326
224883,2021-05-21 09:19:11+00,2190142.2326
224883,2021-05-21 09:18:50+00,2190142.2326
224883,2021-05-21 09:18:29+00,2190142.2326
224883,2021-05-21 09:18:08+00,2190142.2326
224883,2021-05-21 09:17:47+00,2190142.2326
224883,2021-05-21 09:17:26+00,2190142.2326
224883,2021-05-21 09:17:06+00,2190142.2326
224883,2021-05-21 09:16:45+00,2190142.2326
224883,2021-05-21 09:16:24+00,2190142.2326
224883,2021-05-21 09:16:03+00,2190142.2326
224883,2021-05-21 09:15:42+00,2190142.2326
224883,2021-05-21 09:15:22+00,2190142.2326
224883,2021-05-21 09:15:01+00,2190142.2326
224883,2021-05-21 09:14:40+00,2190142.2326
224883,2021-05-21 06:11:07+00,2190142.2326
224883,2021-05-21 06:10:05+00,2190142.2326
224883,2021-05-21 06:09:02+00,2190142.2326
224883,2021-05-21 06:08:00+00,2190142.2326
224883,2021-05-21 06:06:58+00,2190142.2326
224883,2021-05-21 06:05:56+00,2190142.2326
224883,2021-05-21 06:04:54+00,2190142.2326
224883,2021-05-21 06:03:51+00,2190142.2326
224883,2021-05-21 06:02:49+00,2190142.2326
224883,2021-05-21 06:01:47+00,2190142.2326
224883,2021-05-21 06:00:45+00,2190142.2326
224883,2021-05-21 05:59:43+00,2190142.2326
224883,2021-05-21 05:58:41+00,2190142.2326
224883,2021-05-21 05:57:38+00,2190142.2326
224883,2021-05-21 05:56:36+00,2190142.2326
224883,2021-05-21 05:55:34+00,2190142.2326
224883,2021-05-21 05:54:32+00,2190142.2326
224883,2021-05-21 05:53:30+00,2190142.2326
224883,2021-05-21 05:52:28+00,2190142.2326
224883,2021-05-21 05:51:26+00,2190142.2326
224883,2021-05-21 05:50:23+00,2190142.2326
224883,2021-05-21 05:49:21+00,2190142.2326
224883,2021-05-21 05:48:19+00,2190142.2326
224883,2021-05-21 05:47:17+00,2190142.2326
224883,2021-05-21 05:46:15+00,2190142.2326
224883,2021-05-21 05:45:13+00,2190142.2326
224883,2021-05-21 05:44:11+00,2190142.2326
224883,2021-05-21 05:43:09+00,2190142.2326
224883,2021-05-21 05:42:06+00,2190142.2326
224883,2021-05-21 05:41:04+00,2190142.2326
224883,2021-05-21 05:40:02+00,2190142.2326
224883,2021-05-21 05:39:00+00,2190142.2326
224883,2021-05-21 05:37:58+00,2190142.2326
224883,2021-05-21 05:36:56+00,2190142.2326
224883,2021-05-21 05:35:54+00,2190142.2326
224883,2021-05-21 05:34:52+00,2190142.2326
224883,2021-05-21 05:33:50+00,2190142.2326
224883,2021-05-21 05:32:48+00,2190142.2326
224883,2021-05-21 05:31:46+00,2190142.2326
224883,2021-05-21 05:30:44+00,2190142.2326
224883,2021-05-21 05:29:42+00,2190142.2326
224883,2021-05-21 05:28:40+00,2190142.2326
224883,2021-05-21 05:27:38+00,2190142.2326
224883,2021-05-21 05:26:36+00,2190142.2326
224883,2021-05-21 05:25:34+00,2190142.2326
224883,2021-05-21 05:24:32+00,2190142.2326
224883,2021-05-21 05:23:30+00,2190142.2326
224883,2021-05-21 05:22:28+00,2190142.2326
224883,2021-05-21 05:21:26+00,2190142.2326
224883,2021-05-21 05:20:24+00,2190142.2326
224883,2021-05-21 05:19:22+00,2190142.2326
224883,2021-05-21 05:18:20+00,2190142.2326
224883,2021-05-21 05:17:18+00,2190142.2326
224883,2021-05-21 05:16:16+00,2190142.2326
224883,2021-05-21 05:15:14+00,2190142.2326
224883,2021-05-21 05:14:12+00,2190142.2326
224883,2021-05-21 05:13:10+00,2190142.2326
224883,2021-05-21 05:12:08+00,2190142.2326
224883,2021-05-21 05:11:07+00,2190142.2326
224883,2021-05-21 05:10:05+00,2190142.2326
224883,2021-05-21 05:09:03+00,2190142.2326
224883,2021-05-21 05:08:01+00,2190142.2326
224883,2021-05-21 05:06:59+00,2190142.2326
224883,2021-05-21 05:05:57+00,2190142.2326
224883,2021-05-21 05:04:55+00,2190142.2326
224883,2021-05-21 05:03:53+00,2190142.2326
224883,2021-05-21 05:02:52+00,2190142.2326
224883,2021-05-21 05:01:49+00,2190142.2326
224883,2021-05-21 05:00:47+00,2190142.2326
224883,2021-05-21 04:59:45+00,2190142.2326
224883,2021-05-21 04:58:43+00,2190142.2326
224883,2021-05-21 04:57:42+00,2190142.2326
224883,2021-05-21 04:56:40+00,2190142.2326
224883,2021-05-21 04:55:38+00,2190142.2326
224883,2021-05-21 04:54:36+00,2190142.2326
224883,2021-05-21 04:53:34+00,2190142.2326
224883,2021-05-21 04:52:33+00,2190142.2326
224883,2021-05-21 04:51:31+00,2190142.2326
224883,2021-05-21 04:50:29+00,2190142.2326
224883,2021-05-21 04:49:27+00,2190142.2326
224883,2021-05-21 04:48:25+00,2190142.2326
224883,2021-05-21 04:47:24+00,2190142.2326
224883,2021-05-21 04:46:22+00,2190142.2326
224883,2021-05-21 04:45:20+00,2190142.2326
224883,2021-05-21 04:44:18+00,2190142.2326
224883,2021-05-21 04:43:16+00,2190142.2326
224883,2021-05-21 04:42:15+00,2190142.2326
224883,2021-05-21 04:41:13+00,2190142.2326
224883,2021-05-21 04:40:11+00,2190142.2326
224883,2021-05-21 04:39:09+00,2190142.2326
224883,2021-05-21 04:38:08+00,2190142.2326
224883,2021-05-21 04:37:06+00,2190142.2326
224883,2021-05-21 04:36:04+00,2190142.2326
224883,2021-05-21 04:35:02+00,2190142.2326
224883,2021-05-21 04:34:01+00,2190142.2326
224883,2021-05-21 04:32:59+00,2190142.2326
224883,2021-05-21 04:31:57+00,2190142.2326
224883,2021-05-21 04:30:55+00,2190142.2326
224883,2021-05-21 04:29:53+00,2190142.2326
224883,2021-05-21 04:28:52+00,2190142.2326
224883,2021-05-21 04:27:50+00,2190142.2326
224883,2021-05-21 04:26:48+00,2190142.2326
224883,2021-05-21 04:25:47+00,2190142.2326
224883,2021-05-21 04:24:45+00,2190142.2326
224883,2021-05-21 04:23:43+00,2190142.2326
224883,2021-05-21 04:22:42+00,2190142.2326
224883,2021-05-21 04:21:40+00,2190142.2326
224883,2021-05-21 04:20:38+00,2190142.2326
224883,2021-05-21 04:19:37+00,2190142.2326
224883,2021-05-21 04:18:35+00,2190142.2326
224883,2021-05-21 04:17:33+00,2190142.2326
224883,2021-05-21 04:16:32+00,2190142.2326
224883,2021-05-21 04:15:30+00,2190142.2326
224883,2021-05-21 04:14:29+00,2190142.2326
224883,2021-05-21 04:13:27+00,2190142.2326
224883,2021-05-21 04:12:25+00,2190142.2326
224883,2021-05-21 04:11:24+00,2190142.2326
224883,2021-05-21 04:10:22+00,2190142.2326
224883,2021-05-21 04:09:20+00,2190142.2326
224883,2021-05-21 04:08:19+00,2190142.2326
224883,2021-05-21 04:07:17+00,2190142.2326
224883,2021-05-21 04:06:16+00,2190142.2326
224883,2021-05-21 04:05:14+00,2190142.2326
224883,2021-05-21 04:04:13+00,2190142.2326
224883,2021-05-21 04:03:11+00,2190142.2326
224883,2021-05-21 04:02:10+00,2190142.2326
224883,2021-05-21 04:01:08+00,2190142.2326
224883,2021-05-21 04:00:07+00,2190142.2326
224883,2021-05-21 03:59:06+00,2190142.2326
224883,2021-05-21 03:58:05+00,2190142.2326
224883,2021-05-21 03:57:04+00,2190142.2326
224883,2021-05-21 03:56:03+00,2190142.2326
224883,2021-05-21 03:55:02+00,2190142.2326
224883,2021-05-21 03:54:02+00,2190142.2326
224883,2021-05-21 03:52:59+00,2190142.2326
224883,2021-05-21 03:51:57+00,2190142.2326
224883,2021-05-21 03:50:55+00,2190142.2326
224883,2021-05-21 03:49:52+00,2190142.2326
224883,2021-05-21 03:48:50+00,2190142.2326
224883,2021-05-21 03:47:48+00,2190142.2326
224883,2021-05-21 03:46:45+00,2190142.2326
224883,2021-05-21 03:45:43+00,2190142.2326
224883,2021-05-21 03:44:41+00,2190142.2326
224883,2021-05-21 03:43:39+00,2190142.2326
224883,2021-05-21 03:42:36+00,2190142.2326
224883,2021-05-21 03:41:34+00,2190142.2326
224883,2021-05-21 03:40:32+00,2190142.2326
224883,2021-05-21 03:39:30+00,2190142.2326
224883,2021-05-21 03:38:27+00,2190142.2326
224883,2021-05-21 03:37:25+00,2190142.2326
224883,2021-05-21 03:36:23+00,2190142.2326
224883,2021-05-21 03:35:21+00,2190142.2326
224883,2021-05-21 03:34:19+00,2190142.2326
224883,2021-05-21 03:33:16+00,2190142.2326
224883,2021-05-21 03:32:14+00,2190142.2326
224883,2021-05-21 03:31:12+00,2190142.2326
224883,2021-05-21 03:30:09+00,2190142.2326
224883,2021-05-21 03:29:07+00,2190142.2326
224883,2021-05-21 03:28:05+00,2190142.2326
224883,2021-05-21 03:27:03+00,2190142.2326
224883,2021-05-21 03:26:01+00,2190142.2326
224883,2021-05-21 03:24:59+00,2190142.2326
224883,2021-05-21 03:23:57+00,2190142.2326
224883,2021-05-21 03:22:54+00,2190142.2326
224883,2021-05-21 03:21:52+00,2190142.2326
224883,2021-05-21 03:20:50+00,2190142.2326
224883,2021-05-21 03:19:48+00,2190142.2326
224883,2021-05-21 03:18:46+00,2190142.2326
224883,2021-05-21 03:17:44+00,2190142.2326
224883,2021-05-21 03:16:42+00,2190142.2326
224883,2021-05-21 03:15:40+00,2190142.2326
224883,2021-05-21 03:14:38+00,2190142.2326
224883,2021-05-21 03:13:35+00,2190142.2326
224883,2021-05-21 03:12:33+00,2190142.2326
224883,2021-05-21 03:11:31+00,2190142.2326
224883,2021-05-21 03:10:29+00,2190142.2326
224883,2021-05-21 03:09:27+00,2190142.2326
224883,2021-05-21 03:08:25+00,2190142.2326
224883,2021-05-21 03:07:23+00,2190142.2326
224883,2021-05-21 03:06:21+00,2190142.2326
224883,2021-05-21 03:05:19+00,2190142.2326
224883,2021-05-21 03:04:17+00,2190142.2326
224883,2021-05-21 03:03:15+00,2190142.2326
224883,2021-05-21 03:02:13+00,2190142.2326
224883,2021-05-21 03:01:11+00,2190142.2326
224883,2021-05-21 03:00:09+00,2190142.2326
224883,2021-05-21 02:59:07+00,2190142.2326
224883,2021-05-21 02:58:05+00,2190142.2326
224883,2021-05-21 02:57:03+00,2190142.2326
224883,2021-05-21 02:56:01+00,2190142.2326
224883,2021-05-21 02:54:59+00,2190142.2326
224883,2021-05-21 02:53:57+00,2190142.2326
224883,2021-05-21 02:52:55+00,2190142.2326
224883,2021-05-21 02:51:53+00,2190142.2326
224883,2021-05-21 02:50:51+00,2190142.2326
224883,2021-05-21 02:49:49+00,2190142.2326
224883,2021-05-21 02:48:47+00,2190142.2326
224883,2021-05-21 02:47:45+00,2190142.2326
224883,2021-05-21 02:46:43+00,2190142.2326
224883,2021-05-21 02:45:41+00,2190142.2326
224883,2021-05-21 02:44:39+00,2190142.2326
224883,2021-05-21 02:43:37+00,2190142.2326
224883,2021-05-21 02:42:35+00,2190142.2326
224883,2021-05-21 02:41:33+00,2190142.2326
224883,2021-05-21 02:40:32+00,2190142.2326
224883,2021-05-21 02:39:30+00,2190142.2326
224883,2021-05-21 02:38:28+00,2190142.2326
224883,2021-05-21 02:37:26+00,2190142.2326
224883,2021-05-21 02:36:24+00,2190142.2326
224883,2021-05-21 02:35:22+00,2190142.2326
224883,2021-05-21 02:34:20+00,2190142.2326
224883,2021-05-21 02:33:18+00,2190142.2326
224883,2021-05-21 02:32:16+00,2190142.2326
224883,2021-05-21 02:31:15+00,2190142.2326
224883,2021-05-21 02:30:12+00,2190142.2326
224883,2021-05-21 02:29:10+00,2190142.2326
224883,2021-05-21 10:32:14+00,2190142.2326
224883,2021-05-21 10:31:53+00,2190142.2326
224883,2021-05-21 10:31:33+00,2190142.2326
224883,2021-05-21 10:31:12+00,2190142.2326
224883,2021-05-21 10:30:52+00,2190142.2326
224883,2021-05-21 10:30:31+00,2190142.2326
224883,2021-05-21 10:30:10+00,2190142.2326
224883,2021-05-21 10:29:50+00,2190142.2326
224883,2021-05-21 10:29:29+00,2190142.2326
224883,2021-05-21 10:29:09+00,2190142.2326
224883,2021-05-21 10:28:48+00,2190142.2326
224883,2021-05-21 10:28:27+00,2190142.2326
224883,2021-05-21 10:28:07+00,2190142.2326
224883,2021-05-21 10:27:46+00,2190142.2326
224883,2021-05-21 10:27:25+00,2190142.2326
224883,2021-05-21 10:27:05+00,2190142.2326
224883,2021-05-21 10:26:44+00,2190142.2326
224883,2021-05-21 10:26:23+00,2190142.2326
224883,2021-05-21 10:26:03+00,2190142.2326
224883,2021-05-21 10:25:42+00,2190142.2326
224883,2021-05-21 10:25:21+00,2190142.2326
224883,2021-05-21 10:25:00+00,2190142.2326
224883,2021-05-21 10:24:39+00,2190142.2326
224883,2021-05-21 10:24:19+00,2190142.2326
224883,2021-05-21 10:23:58+00,2190142.2326
224883,2021-05-21 10:23:38+00,2190142.2326
224883,2021-05-21 10:23:17+00,2190142.2326
224883,2021-05-21 10:22:56+00,2190142.2326
224883,2021-05-21 10:22:36+00,2190142.2326
224883,2021-05-21 10:22:15+00,2190142.2326
224883,2021-05-21 10:21:54+00,2190142.2326
224883,2021-05-21 10:21:34+00,2190142.2326
224883,2021-05-21 10:21:13+00,2190142.2326
224883,2021-05-21 10:20:53+00,2190142.2326
224883,2021-05-21 10:20:32+00,2190142.2326
224883,2021-05-21 10:20:11+00,2190142.2326
224883,2021-05-21 07:51:08+00,2190142.2326
224883,2021-05-21 07:50:47+00,2190142.2326
224883,2021-05-21 07:50:27+00,2190142.2326
224883,2021-05-21 07:50:06+00,2190142.2326
224883,2021-05-21 07:49:45+00,2190142.2326
224883,2021-05-21 07:49:25+00,2190142.2326
224883,2021-05-21 07:49:04+00,2190142.2326
224883,2021-05-21 07:48:43+00,2190142.2326
224883,2021-05-21 07:48:23+00,2190142.2326
224883,2021-05-21 07:48:02+00,2190142.2326
224883,2021-05-21 07:47:41+00,2190142.2326
224883,2021-05-21 07:47:20+00,2190142.2326
224883,2021-05-21 07:47:00+00,2190142.2326
224883,2021-05-21 07:46:39+00,2190142.2326
224883,2021-05-21 07:46:19+00,2190142.2326
224883,2021-05-21 07:44:14+00,2190142.2326
224883,2021-05-21 07:43:54+00,2190142.2326
224883,2021-05-21 07:43:33+00,2190142.2326
224883,2021-05-21 07:43:12+00,2190142.2326
224883,2021-05-21 07:42:52+00,2190142.2326
224883,2021-05-21 07:42:31+00,2190142.2326
224883,2021-05-21 07:42:11+00,2190142.2326
224883,2021-05-21 07:41:50+00,2190142.2326
224883,2021-05-21 07:41:29+00,2190142.2326
224883,2021-05-21 07:41:09+00,2190142.2326
224883,2021-05-21 07:40:48+00,2190142.2326
224883,2021-05-21 07:40:27+00,2190142.2326
224883,2021-05-21 07:40:07+00,2190142.2326
224883,2021-05-21 07:39:46+00,2190142.2326
224883,2021-05-21 07:39:26+00,2190142.2326
224883,2021-05-21 07:39:05+00,2190142.2326
224883,2021-05-21 07:38:44+00,2190142.2326
224883,2021-05-21 07:38:23+00,2190142.2326
224883,2021-05-21 07:38:02+00,2190142.2326
224883,2021-05-21 07:37:41+00,2190142.2326
224883,2021-05-21 07:37:21+00,2190142.2326
224883,2021-05-21 07:37:00+00,2190142.2326
224883,2021-05-21 07:36:39+00,2190142.2326
224883,2021-05-21 07:36:18+00,2190142.2326
224883,2021-05-21 07:35:57+00,2190142.2326
224883,2021-05-21 07:35:37+00,2190142.2326
224883,2021-05-21 07:35:16+00,2190142.2326
224883,2021-05-21 07:34:55+00,2190142.2326
224883,2021-05-21 07:34:34+00,2190142.2326
224883,2021-05-21 07:34:14+00,2190142.2326
224883,2021-05-21 07:33:53+00,2190142.2326
224883,2021-05-21 07:33:33+00,2190142.2326
224883,2021-05-21 07:33:12+00,2190142.2326
224883,2021-05-21 07:32:52+00,2190142.2326
224883,2021-05-21 07:32:31+00,2190142.2326
224883,2021-05-21 07:32:10+00,2190142.2326
224883,2021-05-21 07:31:50+00,2190142.2326
224883,2021-05-21 07:31:29+00,2190142.2326
224883,2021-05-21 07:31:09+00,2190142.2326
224883,2021-05-21 07:30:48+00,2190142.2326
224883,2021-05-21 07:30:28+00,2190142.2326
224883,2021-05-21 07:30:07+00,2190142.2326
224883,2021-05-21 07:29:47+00,2190142.2326
224883,2021-05-21 07:29:26+00,2190142.2326
224883,2021-05-21 07:29:05+00,2190142.2326
224883,2021-05-21 07:28:45+00,2190142.2326
224883,2021-05-21 07:28:24+00,2190142.2326
224883,2021-05-21 07:28:04+00,2190142.2326
224883,2021-05-21 07:27:43+00,2190142.2326
224883,2021-05-21 07:27:23+00,2190142.2326
224883,2021-05-21 07:27:02+00,2190142.2326
224883,2021-05-21 07:26:42+00,2190142.2326
224883,2021-05-21 07:26:21+00,2190142.2326
224883,2021-05-21 07:26:01+00,2190142.2326
224883,2021-05-21 07:25:40+00,2190142.2326
